"SORTR","YEAR","Level","RESA_NAME","SYSTEMID","SYSTEMNAME","SCHOOLID","SCHOOLNAME","CATEGORY","SUBGROUP","ACDMC_LVL_CD","TOTAL_STUDENTS_TESTED","STUDENTS_WITH_LEXILE","LEXILE_ON_OR_ABOVE_MIDPOINT","PCT_ON_OR_ABOVE_MIDPOINT","LEXILE_BELOW_GRADE_LEVEL","PCT_BELOW_GRADELEVEL","LEXILE_ON_GRADELEVEL_BELOW_MIDPOINT","PCT_LEXILE_ON_GRADELEVEL_BELOW_MIDPOINT","LEXILE_ON_GRADELEVEL_ABOVE_MIDPOINT","PCT_LEXILE_ON_GRADELEVEL_ABOVE_MIDPOINT","LEXILE_ABOVE_GRADE_LEVEL","PCT_LEXILE_ABOVE_GRADE_LEVEL"
3,2019,"School Level","Metro RESA","631","Clayton County","2060","Riverdale Elementary School","All Students","All Students","03","136","136",36,"26.4706",62,"45.5882",38,"27.9412",20,"14.7059",16,"11.7647"
3,2019,"School Level","Metro RESA","631","Clayton County","0200","Roberta T. Smith Elementary School","All Students","All Students","03","161","161",69,"42.8571",53,"32.9193",39,"24.2236",43,"26.7081",26,"16.1491"
3,2019,"School Level","Metro RESA","773","City Schools of Decatur","0105","Oakhurst Elementary School","All Students","All Students","03","135","135",116,"85.9259",3,"2.2222",16,"11.8519",30,"22.2222",86,"63.7037"
3,2019,"School Level","Metro RESA","773","City Schools of Decatur","0115","Westchester Elementary School","All Students","All Students","03","69","69",54,"78.2609",4,"5.7971",11,"15.942",15,"21.7391",39,"56.5217"
3,2019,"School Level","Metro RESA","773","City Schools of Decatur","0405","Winnona Park Elementary School","All Students","All Students","03","113","113",87,"76.9912",8,"7.0796",18,"15.9292",40,"35.3982",47,"41.5929"
3,2019,"School Level","Northeast Georgia RESA","629","Clarke County","0105","Alps Road Elementary School","All Students","All Students","03","52","52",11,"21.1538",21,"40.3846",20,"38.4615",7,"13.4615",4,"7.6923"
3,2019,"School Level","Metro RESA","631","Clayton County","0181","Pointe South Elementary School","All Students","All Students","03","118","118",40,"33.8983",37,"31.3559",41,"34.7458",28,"23.7288",12,"10.1695"
3,2019,"School Level","Metro RESA","631","Clayton County","0195","River's Edge Elementary School","All Students","All Students","03","107","107",47,"43.9252",23,"21.4953",37,"34.5794",24,"22.4299",23,"21.4953"
3,2019,"School Level","Metro RESA","633","Cobb County","3060","Harmony-Leland Elementary School","All Students","All Students","03","102","102",44,"43.1373",19,"18.6275",39,"38.2353",29,"28.4314",15,"14.7059"
3,2019,"School Level","Metro RESA","633","Cobb County","0194","Hayes Elementary School","All Students","All Students","03","149","149",69,"46.3087",30,"20.1342",50,"33.557",42,"28.1879",27,"18.1208"
3,2019,"School Level","Metro RESA","633","Cobb County","0402","Hendricks Elementary School","All Students","All Students","03","95","95",38,"40",26,"27.3684",31,"32.6316",31,"32.6316",7,"7.3684"
3,2019,"School Level","Metro RESA","631","Clayton County","1060","Northcutt Elementary School","All Students","All Students","03","125","125",30,"24",77,"61.6",18,"14.4",19,"15.2",11,"8.8"
3,2019,"School Level","Metro RESA","631","Clayton County","0276","Oliver Elementary School","All Students","All Students","03","105","105",48,"45.7143",38,"36.1905",19,"18.0952",27,"25.7143",21,"20"
3,2019,"School Level","Metro RESA","633","Cobb County","0292","Ford Elementary School","All Students","All Students","03","149","149",111,"74.4966",13,"8.7248",25,"16.7785",51,"34.2282",60,"40.2685"
3,2019,"School Level","Metro RESA","633","Cobb County","0297","Frey Elementary School","All Students","All Students","03","123","123",85,"69.1057",7,"5.6911",31,"25.2033",40,"32.5203",45,"36.5854"
3,2019,"School Level","Metro RESA","633","Cobb County","0185","Garrison Mill Elementary School","All Students","All Students","03","111","111",81,"72.973",3,"2.7027",27,"24.3243",35,"31.5315",46,"41.4414"
3,2019,"School Level","Metro RESA","633","Cobb County","0397","Green Acres Elementary School","All Students","All Students","03","106","106",39,"36.7925",36,"33.9623",31,"29.2453",25,"23.5849",14,"13.2075"
3,2019,"School Level","Okefenokee RESA","634","Coffee County","0191","Broxton-Mary Hayes Elementary","All Students","All Students","03","44","44",16,"36.3636",10,"22.7273",18,"40.9091",9,"20.4545",7,"15.9091"
3,2019,"School Level","Okefenokee RESA","634","Coffee County","0282","Eastside Elementary School","All Students","All Students","03","92","92",24,"26.087",29,"31.5217",39,"42.3913",15,"16.3043",9,"9.7826"
3,2019,"School Level","Okefenokee RESA","634","Coffee County","0100","Indian Creek Elementary","All Students","All Students","03","106","106",59,"55.6604",16,"15.0943",31,"29.2453",31,"29.2453",28,"26.4151"
3,2019,"School Level","Metro RESA","773","City Schools of Decatur","0212","New Glennwood Elementary","All Students","All Students","03","65","65",49,"75.3846",4,"6.1538",12,"18.4615",20,"30.7692",29,"44.6154"
3,2019,"School Level","Metro RESA","633","Cobb County","5068","Eastvalley Elementary School","All Students","All Students","03","120","120",75,"62.5",8,"6.6667",37,"30.8333",43,"35.8333",32,"26.6667"
3,2019,"School Level","Metro RESA","633","Cobb County","3058","Fair Oaks Elementary School","All Students","All Students","03","127","127",30,"23.622",47,"37.0079",50,"39.3701",26,"20.4724",4,"3.1496"
3,2019,"School Level","Metro RESA","633","Cobb County","0191","Varner Elementary School","All Students","All Students","03","128","128",60,"46.875",24,"18.75",44,"34.375",39,"30.4688",21,"16.4063"
3,2019,"School Level","Metro RESA","633","Cobb County","0197","Vaughan Elementary School","All Students","All Students","03","128","128",93,"72.6563",6,"4.6875",29,"22.6563",53,"41.4063",40,"31.25"
3,2019,"School Level","Okefenokee RESA","634","Coffee County","0102","Ambrose Elementary School","All Students","All Students","03","58","58",36,"62.069",8,"13.7931",14,"24.1379",27,"46.5517",9,"15.5172"
3,2019,"School Level","Northwest Georgia RESA","769","Chickamauga City","1050","Chickamauga Elementary School","All Students","All Students","03","80","80",56,"70",3,"3.75",21,"26.25",29,"36.25",27,"33.75"
3,2019,"School Level","Metro RESA","773","City Schools of Decatur","0505","Clairemont Elementary School","All Students","All Students","03","73","73",49,"67.1233",6,"8.2192",18,"24.6575",15,"20.5479",34,"46.5753"
3,2019,"School Level","Metro RESA","631","Clayton County","0176","Mount Zion Elementary School","All Students","All Students","03","188","188",53,"28.1915",77,"40.9574",58,"30.8511",37,"19.6809",16,"8.5106"
3,2019,"School Level","Metro RESA","633","Cobb County","4068","Teasley Elementary School","All Students","All Students","03","128","128",71,"55.4688",23,"17.9688",34,"26.5625",35,"27.3438",36,"28.125"
3,2019,"School Level","Metro RESA","633","Cobb County","0491","Timber Ridge Elementary School","All Students","All Students","03","107","107",91,"85.0467",3,"2.8037",13,"12.1495",34,"31.7757",57,"53.271"
3,2019,"School Level","Metro RESA","633","Cobb County","0181","Tritt Elementary School","All Students","All Students","03","155","155",132,"85.1613",4,"2.5806",19,"12.2581",42,"27.0968",90,"58.0645"
3,2019,"School Level","North Georgia RESA","628","Cherokee County","0193","Sixes Elementary School","All Students","All Students","03","112","112",76,"67.8571",14,"12.5",22,"19.6429",31,"27.6786",45,"40.1786"
3,2019,"School Level","North Georgia RESA","628","Cherokee County","0105","William G. Hasty, Sr. Elementary School","All Students","All Students","03","152","152",40,"26.3158",73,"48.0263",39,"25.6579",32,"21.0526",8,"5.2632"
3,2019,"School Level","North Georgia RESA","628","Cherokee County","0104","Woodstock Elementary School","All Students","All Students","03","182","182",106,"58.2418",40,"21.978",36,"19.7802",48,"26.3736",58,"31.8681"
3,2019,"School Level","Metro RESA","631","Clayton County","2058","Morrow Elementary School","All Students","All Students","03","92","92",35,"38.0435",30,"32.6087",27,"29.3478",21,"22.8261",14,"15.2174"
3,2019,"School Level","North Georgia RESA","628","Cherokee County","2054","Oak Grove Elementary School","All Students","All Students","03","77","77",30,"38.961",32,"41.5584",15,"19.4805",20,"25.974",10,"12.987"
3,2019,"School Level","North Georgia RESA","628","Cherokee County","0198","R. M. Moore Elementary School","All Students","All Students","03","149","149",57,"38.255",48,"32.2148",44,"29.5302",30,"20.1342",27,"18.1208"
3,2019,"School Level","Metro RESA","631","Clayton County","1058","Lee Street Elementary School","All Students","All Students","03","96","96",22,"22.9167",49,"51.0417",25,"26.0417",17,"17.7083",5,"5.2083"
3,2019,"School Level","Metro RESA","631","Clayton County","0204","Martin Luther King, Jr. Elementary School","All Students","All Students","03","111","111",33,"29.7297",41,"36.9369",37,"33.3333",20,"18.018",13,"11.7117"
3,2019,"School Level","Metro RESA","633","Cobb County","5056","Due West Elementary School","All Students","All Students","03","88","88",64,"72.7273",6,"6.8182",18,"20.4545",36,"40.9091",28,"31.8182"
3,2019,"School Level","Metro RESA","633","Cobb County","0114","East Side Elementary School","All Students","All Students","03","219","219",180,"82.1918",7,"3.1963",32,"14.6119",52,"23.7443",128,"58.4475"
3,2019,"School Level","Northeast Georgia RESA","771","Commerce City","1050","Commerce Elementary School","All Students","All Students","03","129","129",82,"63.5659",14,"10.8527",33,"25.5814",39,"30.2326",43,"33.3333"
3,2019,"School Level","Metro RESA","631","Clayton County","0173","Kilpatrick Elementary School","All Students","All Students","03","120","120",37,"30.8333",45,"37.5",38,"31.6667",20,"16.6667",17,"14.1667"
3,2019,"School Level","Metro RESA","631","Clayton County","4056","Lake City Elementary School","All Students","All Students","03","98","98",45,"45.9184",33,"33.6735",20,"20.4082",25,"25.5102",20,"20.4082"
3,2019,"School Level","Metro RESA","631","Clayton County","0295","Lake Ridge Elementary School","All Students","All Students","03","95","95",28,"29.4737",36,"37.8947",31,"32.6316",19,"20",9,"9.4737"
3,2019,"School Level","Metro RESA","633","Cobb County","0388","Davis Elementary School","All Students","All Students","03","109","109",74,"67.8899",7,"6.422",28,"25.6881",31,"28.4404",43,"39.4495"
3,2019,"School Level","Metro RESA","633","Cobb County","0190","Dowell Elementary School","All Students","All Students","03","155","155",69,"44.5161",29,"18.7097",57,"36.7742",37,"23.871",32,"20.6452"
3,2019,"School Level","Metro RESA","633","Cobb County","0214","Smyrna Elementary School","All Students","All Students","03","164","164",86,"52.439",27,"16.4634",51,"31.0976",43,"26.2195",43,"26.2195"
3,2019,"School Level","Metro RESA","633","Cobb County","0478","Sope Creek Elementary School","All Students","All Students","03","186","186",147,"79.0323",10,"5.3763",29,"15.5914",53,"28.4946",94,"50.5376"
3,2019,"School Level","Metro RESA","633","Cobb County","0180","Still Elementary School","All Students","All Students","03","136","136",89,"65.4412",10,"7.3529",37,"27.2059",48,"35.2941",41,"30.1471"
3,2019,"School Level","First District RESA","621","Candler County","0302","Metter Elementary School","All Students","All Students","03","150","150",56,"37.3333",56,"37.3333",38,"25.3333",41,"27.3333",15,"10"
3,2019,"School Level","Oconee RESA","605","Baldwin County","0303","Midway Hills Academy","All Students","All Students","03","158","158",44,"27.8481",52,"32.9114",62,"39.2405",29,"18.3544",15,"9.4937"
3,2019,"School Level","Central Savannah River RESA","617","Burke County","0104","Blakeney Elementary","All Students","All Students","03","243","243",76,"31.2757",81,"33.3333",86,"35.3909",48,"19.7531",28,"11.5226"
3,2019,"School Level","Central Savannah River RESA","617","Burke County","0196","S G A Elementary School","All Students","All Students","03","46","46",16,"34.7826",7,"15.2174",23,"50",14,"30.4348",2,"4.3478"
3,2019,"School Level","Griffin RESA","618","Butts County","0104","Hampton L. Daughtry Elementary School","All Students","All Students","03","81","81",32,"39.5062",22,"27.1605",27,"33.3333",22,"27.1605",10,"12.3457"
3,2019,"School Level","Okefenokee RESA","620","Camden County","0197","Sugarmill Elementary","All Students","All Students","03","91","91",67,"73.6264",6,"6.5934",18,"19.7802",25,"27.4725",42,"46.1538"
3,2019,"School Level","Okefenokee RESA","620","Camden County","0192","Woodbine Elementary School","All Students","All Students","03","59","59",38,"64.4068",6,"10.1695",15,"25.4237",23,"38.9831",15,"25.4237"
3,2019,"School Level","First District RESA","616","Bulloch County","5054","Sallie Zetterower Elementary School","All Students","All Students","03","112","112",59,"52.6786",21,"18.75",32,"28.5714",33,"29.4643",26,"23.2143"
3,2019,"School Level","First District RESA","616","Bulloch County","3054","Stilson Elementary School","All Students","All Students","03","52","52",33,"63.4615",3,"5.7692",16,"30.7692",16,"30.7692",17,"32.6923"
3,2019,"School Level","North Georgia RESA","628","Cherokee County","0101","Carmel Elementary School","All Students","All Students","03","168","168",82,"48.8095",44,"26.1905",42,"25",36,"21.4286",46,"27.381"
3,2019,"School Level","North Georgia RESA","628","Cherokee County","0313","Clark Creek Elementary School","All Students","All Students","03","178","178",102,"57.3034",43,"24.1573",33,"18.5393",44,"24.7191",58,"32.5843"
3,2019,"School Level","North Georgia RESA","628","Cherokee County","1052","Clayton Elementary School","All Students","All Students","03","53","53",19,"35.8491",14,"26.4151",20,"37.7358",11,"20.7547",8,"15.0943"
3,2019,"School Level","Southwest Georgia RESA","604","Baker County","0105","Baker County K12 School","All Students","All Students","03","18","18",6,"33.3333",7,"38.8889",5,"27.7778",5,"27.7778",1,"5.5556"
3,2019,"School Level","Oconee RESA","605","Baldwin County","0300","Lakeview Academy","All Students","All Students","03","216","216",75,"34.7222",67,"31.0185",74,"34.2593",48,"22.2222",27,"12.5"
3,2019,"School Level","North Georgia RESA","628","Cherokee County","0213","Ball Ground Elementary School","All Students","All Students","03","86","86",37,"43.0233",21,"24.4186",28,"32.5581",21,"24.4186",16,"18.6047"
3,2019,"School Level","North Georgia RESA","628","Cherokee County","0196","Bascomb Elementary School","All Students","All Students","03","140","140",111,"79.2857",9,"6.4286",20,"14.2857",36,"25.7143",75,"53.5714"
3,2019,"School Level","North Georgia RESA","628","Cherokee County","0189","Boston Elementary School","All Students","All Students","03","98","98",59,"60.2041",13,"13.2653",26,"26.5306",30,"30.6122",29,"29.5918"
3,2019,"School Level","Metro RESA","761","Atlanta Public Schools","1415","Woodson Park Academy","All Students","All Students","03","114","114",12,"10.5263",76,"66.6667",26,"22.807",9,"7.8947",3,"2.6316"
3,2019,"School Level","Okefenokee RESA","603","Bacon County","3050","Bacon County Elementary School","All Students","All Students","03","153","153",82,"53.5948",25,"16.3399",46,"30.0654",53,"34.6405",29,"18.9542"
3,2019,"School Level","Middle Georgia RESA","611","Bibb County","0805","Riley Elementary School","All Students","All Students","03","52","52",7,"13.4615",22,"42.3077",23,"44.2308",7,"13.4615",0,"0"
3,2019,"School Level","Middle Georgia RESA","611","Bibb County","0405","Rosa Taylor Elementary School","All Students","All Students","03","78","78",35,"44.8718",14,"17.9487",29,"37.1795",21,"26.9231",14,"17.9487"
3,2019,"School Level","Middle Georgia RESA","611","Bibb County","0103","Skyview Elementary School","All Students","All Students","03","66","66",43,"65.1515",4,"6.0606",19,"28.7879",26,"39.3939",17,"25.7576"
3,2019,"School Level","Metro RESA","633","Cobb County","0302","Acworth Intermediate School","All Students","All Students","03","147","147",73,"49.6599",22,"14.966",52,"35.3741",36,"24.4898",37,"25.1701"
3,2019,"School Level","Metro RESA","633","Cobb County","0289","Addison Elementary School","All Students","All Students","03","90","90",56,"62.2222",10,"11.1111",24,"26.6667",27,"30",29,"32.2222"
